,business_id,name,address,city,state,latitude,longitude,stars,review_count,is_open,categories
21052,PJ2NaQ3AP5XW568kt7BEHQ,"""Smokey City's 412 BBQ""","""""",Pittsburgh,PA,40.350967499999996,-79.9136731,5.0,4,1,Food;Personal Shopping;Barbeque;Shopping;Specialty Food;Restaurants
21055,mD8bJbumIGOtlXXuvVNuqw,"""Call Me Cake""","""450 S Buffalo Dr""",Las Vegas,NV,36.1669919,-115.25922620000001,5.0,3,1,Restaurants;Soul Food
21060,IbOqUQoUMGETwOfNKec-RA,"""Real Meal Las Vegas""","""""",Las Vegas,NV,36.18,-115.14,5.0,4,1,Caterers;Event Planning & Services;Food Delivery Services;Food;Personal Chefs
21092,ARY1LFP2pS2W8d8IBYaZlw,"""Italian Creations""","""16104 Hilliard Rd""",Lakewood,OH,41.4768858,-81.8098821,5.0,15,1,Event Planning & Services;Restaurants;Italian;Caterers
21093,uD0vTKybKeo-xYSPdn8QMQ,"""Miro's Meat Market""","""34900 Lake Shore Blvd, Ste 103""",Eastlake,OH,41.662741600000004,-81.4411027,5.0,7,1,Specialty Food;Food;Meat Shops
21100,H5oLlt9G6ifU11n86oP5Fg,"""Cobs Bread""","""2204 Bloor St W""",Toronto,ON,43.651317,-79.4754705,5.0,10,1,Food;Bakeries
21104,bM9deCdZjRimPggKuiJwaA,"""Taste Seduction""","""399 Keele Street""",Toronto,ON,43.6661321,-79.4644767,5.0,9,1,Caterers;Caribbean;Event Planning & Services;Restaurants
21124,rGjHD5S10WoW_l2-IMPa3A,"""Ranucci's Big Butt BBQ""","""""",Belmont,NC,35.2010926,-81.0423429,5.0,4,1,Food;Restaurants;Barbeque;Caterers;Street Vendors;Food Trucks;Event Planning & Services
21135,FFbtmuDwEhg3yy0ZJ1hGDw,"""Chocolaterian""","""6637 University Ave""",Middleton,WI,43.096070000000005,-89.49575,5.0,7,1,Cafes;Desserts;Food;Restaurants;Bakeries
21141,MJW4XuO_seWA19-fbmBRTA,"""Blaze Fast-Fire'd Pizza""","""16201 N Scottsdale Rd, Ste 105""",Scottsdale,AZ,33.6331138,-111.925375,5.0,3,1,Fast Food;Pizza;Restaurants;Salad
21156,J9vAdD2dCpFuGsxPIn184w,"""New Orleans Seafood & Steakhouse""","""267 Scarlett Road""",Toronto,ON,43.677592,-79.5063627,5.0,68,1,Steakhouses;Cajun/Creole;Seafood;Restaurants
21159,NfxKtgcWURAbI5yNzlzcnw,"""Chill Pop Shop""","""""",Cleveland,OH,41.485710100000006,-81.69663059999999,5.0,5,1,Food;Ice Cream & Frozen Yogurt;Street Vendors;Desserts
21176,eGhPPX148Cs3YSXzORz9Jw,"""Sabores Michoacanos""","""3050 Cahill Main""",Fitchburg,WI,43.021159999999995,-89.41881500000001,5.0,5,1,Restaurants;Food;Ice Cream & Frozen Yogurt;Specialty Food;Juice Bars & Smoothies;Fruits & Veggies;Mexican
21178,QFTIBvLlcOPqBe5byK4ZIg,"""Verdi's Italian Market""","""8720 Mentor Ave""",Mentor,OH,41.6717546,-81.3278268,5.0,15,1,Food;Grocery;Restaurants;Italian
21186,mJwg-Dd3b1iHfHYbMNVP7w,"""Archibald & Alistair""","""6361 Boulevard Monk""",Montréal,QC,45.4550513,-73.5948635,5.0,4,1,Restaurants;Coffee & Tea;Used;Vintage & Consignment;Fashion;Food;Shopping;Gluten-Free
21211,jQVj8EjfWGUjKVoXQRXqkw,"""Lambos BP""","""1000 E Southline Rd""",Tuscola,IL,39.792347087399996,-88.2725749238,5.0,4,1,Automotive;Food;Gas Stations;Convenience Stores
21224,lG9YdIb-87LK21XnMKvzFg,"""Teamoji""","""617 E Green St""",Champaign,IL,40.110040999999995,-88.22968890000001,5.0,4,1,Bakeries;Restaurants;Asian Fusion;Bubble Tea;Coffee & Tea;Food
21225,92JuUiprX3bYHa_3bIAOsg,"""Bulk Barn""","""1980 St Clair Avenue W, Suite 1960""",Toronto,ON,43.6722882851,-79.4710585847,5.0,4,1,Grocery;Food
21256,YDVfq0xvdxVlA2KQbJLv-A,"""Kostas Meat Market & Deli""","""259 Ellesmere Road""",Scarborough,ON,43.7607937,-79.3020959,5.0,10,1,Food;Meat Shops;Delicatessen;Specialty Food
21257,QUixlABDRhQrmPy1807Ecw,"""Tatsis Restaurant""","""2328 N Graham St""",Charlotte,NC,35.2505974,-80.8270781,5.0,3,1,American (Traditional);Restaurants
21264,CzuZhL2h87x5Cx04swQunA,"""Sin City H2o To Go""","""3950 N Tenaya Way, Ste 110""",Las Vegas,NV,36.232203999999996,-115.25095149999999,5.0,3,1,Convenience Stores;Food;Water Delivery;Local Services
21268,SfvxPlsZrvyPXbuAW8KCMw,"""Haiku Tokyo""","""2224 E Williams Field Rd, Ste 108""",Gilbert,AZ,33.30787539999999,-111.7425841,5.0,3,1,Noodles;Food;Japanese;Poke;Restaurants
21272,j0TFRTryKwNNC2PAIgaRZA,"""Nekter Juice Bar""","""4041 S Gilbert Rd, Ste 2""",Chandler,AZ,33.247561907800005,-111.787808471,5.0,13,1,Acai Bowls;Juice Bars & Smoothies;Ice Cream & Frozen Yogurt;Food
21276,npmFDfZKWEXq7EyWcQ3ujQ,"""Nature's Health Shoppe""","""973 W Elliot Rd, Ste 2""",Chandler,AZ,33.348115899999996,-111.8576981,5.0,21,1,Herbs & Spices;Health Markets;Food;Vitamins & Supplements;Specialty Food;Shopping
21297,VA2LFA1bgf751CUnLEDmtw,"""Secret Food Tours Edinburgh""","""""",Edinburgh,EDH,55.954299926800005,-3.2018899918,5.0,3,1,Food Tours;Tours;Hotels & Travel
21326,mzQLni03qPCPxkUXQ52U_Q,"""El Zarape Mexican Restaurant""","""5333 Arville St""",Las Vegas,NV,36.0929646,-115.19976709999999,5.0,24,1,Mexican;Tacos;Restaurants;Breakfast & Brunch
21345,yXF__agAgymm2o0S2tTz-A,"""I. J. Mellis""","""30A Victoria Street""",Edinburgh,EDH,55.94856899999999,-3.194275,5.0,22,1,Restaurants;Delis;Food;Cheese Shops;Specialty Food
21351,bIgpMp6xcM-ZLlC0r2HgnQ,"""Kampai""","""37 Route 132""",Delson,QC,45.383619936,-73.5460185138,5.0,4,1,Specialty Food;Restaurants;Japanese;Food
21360,x98nIwphCWN5h42S1NXE2g,"""Cider Corps""","""31 S Robson, Ste 103""",Mesa,AZ,33.414098068099996,-111.836333078,5.0,10,1,Cideries;Food;Breweries
21362,H9WgoLOMS5emyetYD6YVUA,"""Taste of Naples Pizzeria""","""3560 Rutherford Rd, Unit 60""",Vaughan,ON,43.8280766,-79.5498182,5.0,9,1,Italian;Restaurants;Pizza
21369,YnGa16TSqBCcQyJDm9PIuA,"""Urban Herbs""","""West Side Market Stand E 2""",Cleveland,OH,41.4841731,-81.7033712,5.0,9,1,Grocery;Herbs & Spices;Food;Specialty Food
21370,Rd79PR6gCBOCKuKdBsAfmQ,"""Vince's Meats""","""1979 W 25th St, Ste G6""",Cleveland,OH,41.48468629999999,-81.70306190000001,5.0,9,1,Meat Shops;Food;Specialty Food
21380,3z70db5MNhCBPpIaRCB5nQ,"""Munch""","""28500 Miles Rd""",Solon,OH,41.423564899999995,-81.47743670000001,5.0,97,1,Vegetarian;Vegan;Restaurants;Mediterranean;Sandwiches
21439,ISTwdmgIjeIPan4l-bGtOQ,"""The Sausage Shoppe""","""4501 Memphis Ave""",Cleveland,OH,41.4396284,-81.7167016,5.0,18,1,Meat Shops;Specialty Food;Food
21458,hF1lFkVkhX55fZsy0Zj7Xg,"""Vegas Discount Nutrition Superstore""","""7501 W Lake Mead Blvd, Ste 107""",Las Vegas,NV,36.19518,-115.2573615,5.0,36,1,Vitamins & Supplements;Shopping;Specialty Food;Health Markets;Food;Health & Medical;Nutritionists
21461,kOaoMNG5AYZPJt1zM5GhsQ,"""Robert Sean Bob Robinson - Forever Home Realty""","""8704 West Charleston Blvd""",Las Vegas,NV,36.159381700000004,-115.2853281,5.0,15,1,Investing;Real Estate Services;Real Estate Agents;Financial Services;Real Estate;Home Services;Food
21465,IjRMUEf19Y1MmIVjqGyS4g,"""Mighty Moo Ice Cream""","""11122 W Alabama Ave, Ste G-3""",Youngtown,AZ,33.5946375,-112.2998315,5.0,114,1,Ice Cream & Frozen Yogurt;Gelato;Food Trucks;Food;Desserts
21467,2iSXzsmucGHn_NM51y29bQ,"""Mother's Deli & Bakery""","""122 Main Street N""",Markham,ON,43.8783239,-79.26122170000001,5.0,19,1,Bakeries;Food;Restaurants;Sandwiches;Delis
21474,plxpL-sVSyU8isXQPe-osQ,"""Lloydie's""","""66 Rue Saint Viateur O""",Montréal,QC,45.5248749,-73.59959140000001,5.0,7,1,Caribbean;Restaurants
21485,mDmIiRv_KDCDMdidviGgoQ,"""Aromatherapy Garden""","""440 S Rampart Blvd""",Las Vegas,NV,36.1685706,-115.28516200000001,5.0,3,1,Food;Organic Stores
21490,dK25X_rLiKwfELufmd2LpA,"""Body Systems Healing & Performance""","""15820 N 84th St, Ste 100""",Scottsdale,AZ,33.629858,-111.90018700000002,5.0,10,1,Food;Active Life;Nutritionists;Health Markets;Weight Loss Centers;Trainers;Fitness & Instruction;Health & Medical;Specialty Food
21495,uVbmY-muD5oi6Pzu-jOwgA,"""Uk Eggroll Pho N Rice""","""6228 North 43rd Ave""",Glendale,AZ,33.526762899999994,-112.1521332,5.0,60,1,Vietnamese;Soup;Restaurants
21499,InNbPyC-wZli-CcLdaitFQ,"""Booster Juice""","""300 Borough Drive""",Toronto,ON,43.7768747,-79.2566547,5.0,3,1,Food;Juice Bars & Smoothies
21504,LM-_1Ye4Ufn9zxEuZkIvEw,"""Taverna Ouzeri Kolokotronis""","""Brunnenstr. 27""",Stuttgart,BW,48.806329999999996,9.2147,5.0,5,1,Event Planning & Services;Hotels;Greek;Hotels & Travel;Restaurants
21513,ENbidKNjm_S9Ek5mOdmH5g,"""The Church Public Inn""","""17219 Highway 50""",Palgrave,ON,43.9506701,-79.83684000000001,5.0,3,1,Gastropubs;Restaurants;American (Traditional);Steakhouses
21521,w6bRFK2rsO4dRb6xhw_TtA,"""Mancini's Bakery""","""601 Woodward Ave""",McKees Rocks,PA,40.4713753,-80.0709775,5.0,16,1,Food;Bakeries
21532,LtfdxQfCYiIK8sXXW0m7rA,"""Ducks at Kilspindie""","""Main Street Aberlady, East Lothian""",Aberlady,ELN,56.0089239107,-2.8613837212999997,5.0,3,1,Restaurants;British
21534,GICx1I5mcO_LgV1Bnkt33w,"""Le Comptoir Mæl""","""824 Boulevard Rosemont""",Montréal,QC,45.5334769,-73.59612290000001,5.0,4,1,Coffee & Tea;Juice Bars & Smoothies;Vietnamese;Food;Restaurants;Sandwiches
21569,4itFChF4I-d2Mkleyh-tvA,"""Waynak Modern Halal Eatery""","""64 Edward Street""",Toronto,ON,43.656657700000004,-79.3836105,5.0,5,1,Restaurants;Pizza;Halal;Burgers;Italian
21573,ZkJRO4nYlINnXpNlR-jN6A,"""The Green Regime""","""8751 W Charleston, Ste 120, Partell Pharmacy""",Las Vegas,NV,36.1576031,-115.2860645,5.0,9,1,Food;Salad;Restaurants;Juice Bars & Smoothies;Sandwiches
21574,fW8BcebUzRp7HQKbKZz8hw,"""Doc's Shake Shoppe""","""7449 State Rd""",Parma,OH,41.363294,-81.716864,5.0,6,1,Ice Cream & Frozen Yogurt;Food
21579,4Y7vcMpn6FvamqbtyIFXnQ,"""Vegas Homebrew""","""5140 W Charleston Blvd""",Las Vegas,NV,36.159455,-115.2114017,5.0,35,1,Shopping;Brewing Supplies;Food;Beer;Wine & Spirits
21623,B6dxBfVs2M4v0NylQH_OvA,"""Chester Perk""","""20 Commonhall Street""",Chester,CHE,53.1894123,-2.8926361000000003,5.0,3,1,Restaurants;Cafes
21626,s3_O_rl_dHba1h0_xAihPQ,"""Mom's Hot Dogs""","""1629 Nevada Hwy""",Boulder City,NV,35.9686485291,-114.857553814,5.0,7,1,Hot Dogs;Restaurants;Fast Food;American (Traditional)
21633,sJmzynU-56CuHw5T83Fr6g,"""Imme 14""","""Immenhofer Str. 14""",Stuttgart,BW,48.767228499999995,9.1752981,5.0,3,1,Restaurants;Bars;Nightlife;Dive Bars;Pubs
21639,OhgE2mMH87lprARlAK9SlQ,"""Speedee Mart""","""10490 Decatur Blvd""",Las Vegas,NV,35.999274,-115.2069134,5.0,8,1,Convenience Stores;Food
21654,wPbR3K8eiLWmDJvQdaHEXA,"""Boquete Mountain Coffee Roasters""","""2113 N Davidson St""",Charlotte,NC,35.239175,-80.816209,5.0,5,1,Food;Coffee & Tea
21657,QfdcFqAft-M7KSSQZwJ20g,"""Capri Market & Deli""","""5115 N 40th St""",Phoenix,AZ,33.5118513842,-111.994998045,5.0,4,1,Sandwiches;Restaurants;Delis;Grocery;Convenience Stores;Meat Shops;Beer;Wine & Spirits;Specialty Food;Food
21671,S2jsnqM23m3upkhB5G9giw,"""City Gourmet""","""""",Toronto,ON,43.7014452,-79.2935596,5.0,4,1,Party & Event Planning;Food;Personal Chefs;Caterers;Event Planning & Services;Farmers Market
21692,dhCpflFz5Z_RRTjkl-OPFA,"""Juice Paradise""","""4836 E Chandler Blvd""",Phoenix,AZ,33.3054804,-111.97888329999999,5.0,3,1,Specialty Food;Food;Shopping;Fruits & Veggies;Vitamins & Supplements;Juice Bars & Smoothies
21706,3updrm94n-0QrcwQZTL_Lw,"""Samvay's Wings & Subs""","""303 N Main St""",Mount Holly,NC,35.3029006294,-81.0151747327,5.0,22,1,Sandwiches;Pan Asian;Chicken Wings;Restaurants
21725,El83MSV3YHDtcSeIJqPOhg,"""The Chicken Shack""","""1112 Nevada Hwy""",Boulder City,NV,35.972819,-114.84878400000001,5.0,212,1,American (Traditional);Restaurants;Chicken Wings;Fast Food;Chicken Shop
21727,htllg7z_3firi_F2NLksWw,"""Lunch Box Deli""","""223 W Schaaf Rd""",Cleveland,OH,41.421414,-81.678853,5.0,3,1,Restaurants
21740,IVBviNFlrVuQD42yPUnK7Q,"""Honey Hut Ice Cream Shoppe""","""6250 State Rd""",Cleveland,OH,41.3939188854,-81.710760837,5.0,30,1,Ice Cream & Frozen Yogurt;Food
21761,E4xEqgPa6AWox2NBLtbZLw,"""Water 'n Ice""","""4355 E University Dr""",Mesa,AZ,33.4220746,-111.7371149,5.0,3,1,Home Services;Food;Water Purification Services;Ice Cream & Frozen Yogurt;Shaved Ice
21774,EQm2KaOO4GNyC2DNYdPiTg,"""The Better Beverage Company""","""204 Morrison Street""",Edinburgh,EDH,55.946304500000004,-3.2135011,5.0,3,1,Food;Coffee & Tea
21775,PT6tAoQxtCqsGc7r4nEXLQ,"""Trinity Square Cafe""","""10 Trinity Square""",Toronto,ON,43.6548774,-79.3814699,5.0,5,1,Cafes;Restaurants
21793,v6JrsxUaOWivGxNyujLKNg,"""Nothing Bundt Cakes""","""2285 E Baseline Rd, Ste 103""",Gilbert,AZ,33.378485999999995,-111.784029,5.0,21,1,Cupcakes;Bakeries;Food;Desserts
21824,rUgLG2CzPi26e6cMUjk4kA,"""BP's Hotdogs & More""","""PO Box 45377""",Phoenix,AZ,33.5098061,-112.0388006,5.0,3,1,Food;Caterers;Food Trucks;Party & Event Planning;Hot Dogs;Event Planning & Services;Food Stands;Restaurants;Burgers
21834,ruPtRmLjHpttUPpp8y4jOQ,"""Viana Sol""","""5428 Boulevard Cousineau""",Saint-Hubert,QC,45.5006444,-73.4202516,5.0,4,1,Restaurants;Event Planning & Services;Portuguese;Caterers;Steakhouses
21838,RfVhN1hN23B7WYizdtKOwQ,"""Shawarma Falafel & Bakery""","""31 Melanie Drive, Unit 10""",Brampton,ON,43.7111659,-79.6818179,5.0,4,1,Restaurants;Middle Eastern
21905,SWZ7Gv80ozoYy4DWKCw48g,"""Carpe Diem""","""8180 Blue Diamond Rd, Ste 120""",Las Vegas,NV,36.0208543739,-115.269442499,5.0,91,1,Food;Juice Bars & Smoothies;Poke
21912,LnXRLBNEPw2BjRTqdij0hw,"""Water Mart""","""4408 N Miller Rd""",Scottsdale,AZ,33.50140089999999,-111.9190875,5.0,4,1,Water Stores;Ice Cream & Frozen Yogurt;Food;Shopping;Department Stores;Shaved Ice;Fashion
21921,NedFi7jMMXHRREYxoKXmBQ,"""HoneyBaked Ham""","""35101 Euclid Avenue""",Willoughby,OH,41.626225500000004,-81.4375878,5.0,4,1,Sandwiches;Delis;Specialty Food;Cafes;Food;Meat Shops;Restaurants
21933,4-dlvGkeIvBXcUjXL4O02A,"""Carniceria Sonora""","""8287 W Washington St""",Peoria,AZ,33.5801956,-112.237055,5.0,10,1,Specialty Food;Food;Meat Shops
21934,Gdp2OKeeP9IPFmdWTdqVMQ,"""Clean Juice""","""9335 Center Lake Dr, Ste 160""",Charlotte,NC,35.34881420000001,-80.8554287,5.0,12,1,Juice Bars & Smoothies;Food;Acai Bowls
21942,j65Mnw8aFJkYgkt_UR5BOw,"""Matt's Sub Shack and Pizza""","""812 Little Deer Creek Valley Rd""",Russellton,PA,40.6130748,-79.83528709999999,5.0,5,1,Burgers;Pizza;Sandwiches;Restaurants
21943,XreSw0ldUS2NUUttxVUbBA,"""But 'N' Ben Butchers""","""1601 Ellesmere Road""",Scarborough,ON,43.7719278,-79.2522372,5.0,3,1,Food;Specialty Food
21945,GL8VGkr_2I1Isjk2zZmCyg,"""Naturfreundehaus Fuchsrain""","""Neue Str. 150""",Stuttgart,BW,48.7699,9.2117,5.0,3,1,Restaurants
21966,z5XVdjT74yw4aM7-KVERlA,"""Afters""","""""",Gilbert,AZ,33.3503787564,-111.72144575700001,5.0,8,1,Food Trucks;Food
21973,7jH6Xjg65vXojDmI4Rl_AQ,"""The Persevere Bar""","""398 Easter Road""",Edinburgh,EDH,55.9668131,-3.1696336,5.0,4,1,Nightlife;Pubs;Bars;Restaurants
21992,PtQsrkpKmRBVRmWjax6eKQ,"""Mr. Triny Sonora Hot Dogs""","""9665 Cave Creek""",Phoenix,AZ,33.5747715177,-112.05772976200001,5.0,4,1,Restaurants;Mexican
21994,SVNJvIlUaKxrfrwFzLaHBA,"""The Commons""","""1820 W Elliot Rd""",Gilbert,AZ,33.3522821,-111.8294692,5.0,10,1,Food;Shopping;Books;Mags;Music & Video;Coffee & Tea;Bookstores
22000,-TM32C870-1r4v8sBWpfhg,"""Bistro Dialog""","""Stammheimer Straße""",Stuttgart,BW,48.842,9.15965,5.0,3,1,Restaurants;Bistros
22017,BEX4ZN-cRopLSo_uStn9Xw,"""Café Blüte""","""Schloßstr. 94""",Stuttgart,BW,48.776238899999996,9.161381599999999,5.0,4,1,Bakeries;Coffee & Tea;Cafes;Food;Restaurants
22019,t1rJePjoY-sADCZZVS7KBA,"""Lumpy's Country Deli & Pie Shop""","""980 State Rt 130""",Trafford,PA,40.386827864699995,-79.7518157959,5.0,3,1,Restaurants;Food;Delis
22055,L2I0O7JVTcZ2QZCUmD_L-A,"""Bäckerei und Konditorei Willi Kratz""","""Johannesstr. 87""",Stuttgart,BW,48.7813,9.15863,5.0,6,1,Coffee & Tea;Bakeries;Cafes;Patisserie/Cake Shop;Food;Restaurants
22064,FL1a6HKLrVB6PpwYxCKesw,"""Mikko Espresso et Boutique""","""403 Rue Main""",Hudson,QC,45.4572841,-74.13884499999999,5.0,7,1,Gift Shops;Coffee & Tea;Restaurants;Cafes;Flowers & Gifts;Food;Shopping
22069,ZxEvVRbOltIF0fua5SQssg,"""The Human Bean Tempe""","""1765 E University Dr""",Tempe,AZ,33.4218217602,-111.910747793,5.0,16,1,Breakfast & Brunch;Food;Restaurants;Coffee & Tea
22073,lplg8YB0HrOLHYaf77a83g,"""Jacked Ice""","""""",Phoenix,AZ,33.3684114,-111.9343636,5.0,14,1,Bartenders;Caterers;Food;Bars;Nightlife;Shaved Ice;Event Planning & Services
22078,OD1B3uiFLMCKUsl7wHWxHA,"""New World Wine Tours""","""100 Lower Ossington Avenue""",Toronto,ON,43.6448749661,-79.4191286259,5.0,3,1,Beer;Wine & Spirits;Wine Tours;Hotels & Travel;Wineries;Arts & Entertainment;Tours;Food
22081,35FhZe1cVArSB9ha-dGA8w,"""Café Tuyo""","""370 Rue Marie-Anne""",Montréal,QC,45.522593,-73.58069259999999,5.0,8,1,Restaurants;Coffee & Tea;Sandwiches;Specialty Food;Food;Vegan;Breakfast & Brunch;Internet Cafes;Cafes;Vegetarian
22094,hkI5jQAENcydtfi1aJzi9g,"""Haus des Buches""","""Epplestr. 19c""",Stuttgart,BW,48.7477,9.17022,5.0,4,1,Shopping;Books;Mags;Music & Video;Food;Bookstores;Bakeries
22115,tG6KH7tC--O2xaQOSgrENg,"""Walgreens""","""5455 Potters Rd""",Stallings,NC,35.07077720000001,-80.69865909999999,5.0,4,1,Convenience Stores;Beauty & Spas;Food;Photography Stores & Services;Drugstores;Shopping;Cosmetics & Beauty Supply
22119,6LkNSA3b3dufG5_dKfEQdQ,"""Southern Kitchen""","""""",Las Vegas,NV,36.169941200000004,-115.13982959999998,5.0,5,1,Restaurants;Food Trucks;Event Planning & Services;Southern;Food;Sandwiches;Caterers
22158,om7lh8keQs3hhQoNFEjuUw,"""Kingdom Life & Bike""","""1015 S Rural Rd, Ste 106""",Tempe,AZ,33.417466499999996,-111.92588899999998,5.0,5,1,Food;Active Life;Coffee & Tea;Bike Rentals;Sporting Goods;Bikes;Shopping
22160,ZGUXWV-b95dsmiJcENFflQ,"""Milk + Honey JCC""","""12701 N Scottsdale Rd""",Scottsdale,AZ,33.60292929999999,-111.924842,5.0,11,1,Restaurants;Cafes;Kosher;Modern European;Juice Bars & Smoothies;Middle Eastern;Breakfast & Brunch;Pizza;Food;Coffee & Tea;Salad;Italian
22170,IIhRWo-kuhlUz1r3bYTGZw,"""Sedo Snax""","""385 John Street, Unit 2""",Thornhill,ON,43.8196932,-79.389088,5.0,4,1,African;International Grocery;Food;Restaurants;Grocery
22186,8lc67nrkOczT6F4B0KJLag,"""Iceshavers""","""210 S College St""",Charlotte,NC,35.225293,-80.8437954,5.0,16,1,Food;Ice Cream & Frozen Yogurt;Shaved Ice
22197,1iZxAUX4grYZ1y2wB-lOWg,"""Fresh Fork Market""","""3800 Woodland Ave""",Cleveland,OH,41.489758,-81.661767,5.0,14,1,Food;Farmers Market;Grocery
22209,WZDQqw960DaMWDyPbtRFtA,"""Dancing Crab Thai noodle house""","""2126 E Carson St""",Pittsburgh,PA,40.428173,-79.975133,5.0,3,1,Thai;Restaurants
22218,EPnTCVzufkGEFkoCaxhyWw,"""Brûlerie Café Crème""","""911 Boulevard Roland-therrien""",Longueuil,QC,45.540919200000005,-73.4900751,5.0,5,1,Beer;Wine & Spirits;Food;Coffee & Tea
22220,Perap0eAyCbUx4r4rQTSnA,"""Pie Express""","""148 Oakland Ave""",Pittsburgh,PA,40.4416351719,-79.95721388850001,5.0,7,1,Pizza;Restaurants;Salad
22239,1C2SZ3IljVQj1tJim1wCVg,"""Hamburger Yumi Yum""","""12TH St And Indian School""",Phoenix,AZ,33.4729489,-112.04764660000001,5.0,8,1,Food Trucks;Restaurants;Burgers;Food;Street Vendors
22242,pLjCXF7nPTN28hHKEkkbOA,"""Skimos Coffee Shop""","""1533 W Sunset Rd, Ste 200""",Henderson,NV,36.0633727,-115.05135459999998,5.0,95,1,Coffee & Tea;Food
22253,1aYKH2ea5_dg0bLznqnvQA,"""LV Taco Catering""","""""",Las Vegas,NV,36.2608162,-115.17112979999999,5.0,3,1,Event Planning & Services;Mexican;Home Services;DJs;Tacos;Restaurants;Caterers;Personal Chefs;Food;Street Vendors;Food Stands;Food Delivery Services
22260,wNL_e37flI29_nNVU3fVKQ,"""Pancho's Bakery""","""658 College Street""",Toronto,ON,43.64736369680001,-79.3899427609,5.0,5,1,Food Trucks;Food
22262,EjKhQFTQI7AYVfX2Uxcomw,"""Ola Kala""","""4654 Chemin du Souvenir""",Laval,QC,45.539736,-73.767749,5.0,4,1,Restaurants;Mediterranean;Greek
22267,ZqJWyeb0ApL25eiA1liizg,"""Papa D's Pizza & Variety""","""1513 Mount Albert Road""",East Gwillimbury,ON,44.1024403,-79.4409637,5.0,4,1,Restaurants;Pizza
22275,M9xhaYXm-rY34ZYbyUbXEw,"""FRANS Kitchen""","""1221 West Warner Rd, Ste 105""",Tempe,AZ,33.334093092399996,-111.959684506,5.0,8,1,Restaurants;Food;Caribbean;Breakfast & Brunch;Event Planning & Services;Caterers;Health Markets;Dominican;Food Delivery Services;Specialty Food
22296,da8s1JW9XIJZG0L4UJt8Mg,"""Benebene Waffle & Ice Cream""","""234 Main Street S""",Newmarket,ON,44.0523293,-79.4568642,5.0,11,1,Restaurants;Desserts;Waffles;Food;Ice Cream & Frozen Yogurt
22311,Jv7wMUlCMemnbucQ0QxWMw,"""Jimmy John's""","""18589 N 59th Ave, Ste 106""",Glendale,AZ,33.6536976,-112.18475430000001,5.0,3,1,Sandwiches;Restaurants
22318,j-w4K1ZbZJw1M9Z-CauFzA,"""Lake Wilcox Brewing Co""","""3-1033 Edgeley Boulevard""",Vaughan,ON,43.81998529999999,-79.5378392,5.0,6,1,Food;Breweries
22348,5Q9hoClke68WGb6QyoLFQQ,"""East Coast Original Frozen Custard""","""6 Fairfield Rd""",Painesville,OH,41.693034999999995,-81.284263,5.0,4,1,Ice Cream & Frozen Yogurt;Food
22349,whlf80TxfwYCPSMqmXXpjA,"""Revitasize""","""1205 Queen Street W""",Toronto,ON,43.6418685,-79.4287317,5.0,5,1,Juice Bars & Smoothies;Specialty Food;Food;Vegan;Restaurants;Health Markets
22363,PhMfnMldVKXo7HqHw6DSrg,"""DaYung's Tea""","""3126 S Mill Ave""",Tempe,AZ,33.3948182512,-111.940576007,5.0,81,1,Restaurants;Bubble Tea;Taiwanese;Food;Coffee & Tea;Juice Bars & Smoothies
22388,bHmPCah9LkE8nO3Fl3Vlxg,"""Papavero""","""18 Howe Street""",Edinburgh,EDH,55.956147853000004,-3.2024797797000004,5.0,4,1,Restaurants;Fish & Chips;Italian;Scottish
22390,UUllLmp4yhTp6KdT5TnewA,"""Tiers of Joy""","""""",Henderson,NV,35.9208835,-115.1652008,5.0,6,1,Bakeries;Food
22405,HNds4Vobccxa0U4m6XhGvg,"""White Lion Tea""","""15941 N 77th St, Ste 3""",Scottsdale,AZ,33.6307006,-111.91445829999999,5.0,5,1,Coffee & Tea;Specialty Food;Food
22408,SuRN663okgCMDWX6EUXquA,"""The Vitamin Solutions""","""20241 N 67th Ave, Ste A4""",Glendale,AZ,33.670937,-112.20055390000002,5.0,4,1,Shopping;Food;Vitamins & Supplements;Specialty Food;Health Markets
22420,xAhB_i6-799TakpGqVplWw,"""Boqueria Street""","""""",Las Vegas,NV,36.1165487,-115.0881146,5.0,20,1,Sandwiches;Food Trucks;Restaurants;Spanish;Food
22421,3j4_jpOW7dO3uoKERLFR7w,"""Wigle Whiskey Tasting Room and Bottle Shop""","""530 William Penn Pl""",Pittsburgh,PA,40.4401970252,-79.9966795444,5.0,9,1,Food;Bars;Distilleries;Whiskey Bars;Nightlife
22439,6P8dXikjM4LYc9PbRcMDjw,"""Edward and Irwyn""","""21 Morningside Drive""",Edinburgh,EDH,55.9242608,-3.2108944,5.0,5,1,Specialty Food;Chocolatiers & Shops;Food
22441,ahlYnXn0Ai6CfvU8xOiIJQ,"""J & L Country Market""","""11734 Euclid Ave""",Cleveland,OH,41.511266,-81.60147099999999,5.0,8,1,Festivals;Specialty Food;Shopping;Fruits & Veggies;Christmas Trees;Food;Arts & Entertainment;Nurseries & Gardening;Home & Garden;Christmas Markets
22446,8laPibALNSasJtKjE3u4vg,"""Popeye's Suppléments - Montréal""","""1243A Boulevard Robert-Bourassa""",Montréal,QC,45.5030111,-73.5692038,5.0,4,1,Nutritionists;Food;Specialty Food;Fast Food;Restaurants;Health & Medical;Health Markets;Weight Loss Centers
